datetime,open,high,low,close,volume
2026-07-07 12:15:00+00:00,4173.33,4174.75,4168.98,4169.26,0.0
2026-07-07 12:20:00+00:00,4168.98,4169.96,4163.3,4164.35,0.0
2026-07-07 12:25:00+00:00,4164.33,4169.5,4163.29,4166.09,0.0
2026-07-07 12:30:00+00:00,4166.07,4168.15,4163.95,4163.95,0.0
2026-07-07 12:35:00+00:00,4164.08,4167.05,4162.54,4166.12,0.0
2026-07-07 12:40:00+00:00,4166.14,4167.37,4161.73,4166.48,0.0
2026-07-07 12:45:00+00:00,4166.49,4168.77,4164.42,4165.49,0.0
2026-07-07 12:50:00+00:00,4165.59,4170.35,4165.59,4167.25,0.0
2026-07-07 12:55:00+00:00,4167.24,4172.67,4167.01,4172.3,0.0
2026-07-07 13:00:00+00:00,4172.29,4177.69,4165.33,4166.36,0.0
2026-07-07 13:05:00+00:00,4165.9,4167.22,4162.32,4162.7,0.0
2026-07-07 13:10:00+00:00,4162.68,4171.59,4160.21,4171.59,0.0
2026-07-07 13:15:00+00:00,4171.53,4171.53,4168.32,4168.91,0.0
2026-07-07 13:20:00+00:00,4168.74,4172.5,4165.62,4165.81,0.0
2026-07-07 13:25:00+00:00,4166.07,4169.45,4164.33,4166.74,0.0
2026-07-07 13:30:00+00:00,4166.54,4171.14,4163.85,4169.62,0.0
2026-07-07 13:35:00+00:00,4169.24,4179.46,4168.3,4170.62,0.0
2026-07-07 13:40:00+00:00,4170.57,4180.34,4168.58,4177.72,0.0
2026-07-07 13:45:00+00:00,4177.6,4179.84,4170.9,4173.33,0.0
2026-07-07 13:50:00+00:00,4173.31,4174.28,4164.67,4166.08,0.0
2026-07-07 13:55:00+00:00,4166.04,4167.44,4156.28,4158.81,0.0
2026-07-07 14:00:00+00:00,4158.72,4163.34,4153.48,4155.0,0.0
2026-07-07 14:05:00+00:00,4154.88,4158.08,4152.29,4156.04,0.0
2026-07-07 14:10:00+00:00,4155.98,4156.84,4151.21,4152.01,0.0
2026-07-07 14:15:00+00:00,4152.41,4159.79,4151.47,4158.91,0.0
2026-07-07 14:20:00+00:00,4158.88,4158.98,4152.25,4152.4,0.0
2026-07-07 14:25:00+00:00,4152.47,4158.11,4151.34,4158.11,0.0
2026-07-07 14:30:00+00:00,4158.17,4159.28,4151.34,4151.34,0.0
2026-07-07 14:35:00+00:00,4151.31,4151.46,4147.16,4149.76,0.0
2026-07-07 14:40:00+00:00,4149.69,4152.44,4143.82,4152.44,0.0
2026-07-07 14:45:00+00:00,4152.41,4157.74,4152.04,4156.14,0.0
2026-07-07 14:50:00+00:00,4156.59,4157.24,4153.75,4154.01,0.0
2026-07-07 14:55:00+00:00,4154.06,4156.83,4154.06,4154.42,0.0
2026-07-07 15:00:00+00:00,4154.32,4154.65,4150.23,4151.52,0.0
2026-07-07 15:05:00+00:00,4151.74,4155.46,4149.94,4153.44,0.0
2026-07-07 15:10:00+00:00,4153.41,4155.4,4148.46,4148.86,0.0
2026-07-07 15:15:00+00:00,4148.81,4149.05,4141.94,4144.87,0.0
